low_cut_rawsum_le,high_cut_rawsum_ge,accepted_proportion,escalation_proportion,low_zone_n,middle_zone_n,high_zone_n,low_zone_npv,high_zone_ppv,accepted_error_n,accepted_error_rate_all,accepted_error_rate_accepted,average_item_burden,burden_reduction_vs_90,constraint_low_npv_min,constraint_high_ppv_min,constraint_accepted_error_max
1,41,0.12630412704274768,0.8736958729572524,1234,9463,134,1.0,1.0,0,0.0,0.0,80.52719047179393,0.10525343920228968,0.995,0.96,0.008
1,42,0.12454990305604284,0.8754500969439571,1234,9482,115,1.0,1.0,0,0.0,0.0,80.65875727079678,0.10379158588003573,0.995,0.96,0.008
1,43,0.12288800664758563,0.8771119933524144,1234,9500,97,1.0,1.0,0,0.0,0.0,80.78339950143108,0.10240667220632137,0.995,0.96,0.008
1,44,0.12131843781737606,0.8786815621826239,1234,9517,80,1.0,1.0,0,0.0,0.0,80.9011171636968,0.10109869818114671,0.995,0.96,0.008
0,32,0.11984119656541409,0.8801588034345859,747,9533,551,1.0,0.9981851179673321,1,9.232757824762257e-05,0.0007704160246533128,81.01191025759394,0.09986766380451179,0.995,0.96,0.008
1,45,0.11965654140891885,0.8803434585910812,1234,9535,62,1.0,1.0,0,0.0,0.0,81.02575939433109,0.09971378450743235,0.995,0.96,0.008
1,46,0.1182716277352045,0.8817283722647955,1234,9550,47,1.0,1.0,0,0.0,0.0,81.12962791985966,0.09855968977933713,0.995,0.96,0.008
1,47,0.11725602437448066,0.8827439756255193,1234,9561,36,1.0,1.0,0,0.0,0.0,81.20579817191395,0.0977133536454005,0.995,0.96,0.008
1,48,0.11679438648324254,0.8832056135167574,1234,9566,31,1.0,1.0,0,0.0,0.0,81.24042101375682,0.09732865540270205,0.995,0.96,0.008
1,49,0.11633274859200443,0.8836672514079955,1234,9571,26,1.0,1.0,0,0.0,0.0,81.27504385559966,0.09694395716000376,0.995,0.96,0.008
1,50,0.11596343827901394,0.8840365617209861,1234,9575,22,1.0,1.0,0,0.0,0.0,81.30274212907395,0.09663619856584502,0.995,0.96,0.008
1,51,0.1157787831225187,0.8842212168774813,1234,9577,20,1.0,1.0,0,0.0,0.0,81.3165912658111,0.09648231926876558,0.995,0.96,0.008
1,52,0.11531714523128059,0.8846828547687194,1234,9582,15,1.0,1.0,0,0.0,0.0,81.35121410765396,0.09609762102606711,0.995,0.96,0.008
1,53,0.11504016249653772,0.8849598375034623,1234,9585,12,1.0,1.0,0,0.0,0.0,81.37198781275967,0.09586680208044811,0.995,0.96,0.008
1,54,0.1149478349182901,0.8850521650817099,1234,9586,11,1.0,1.0,0,0.0,0.0,81.37891238112825,0.09578986243190839,0.995,0.96,0.008
1,55,0.11485550734004248,0.8851444926599575,1234,9587,10,1.0,1.0,0,0.0,0.0,81.38583694949682,0.09571292278336867,0.995,0.96,0.008
1,56,0.11476317976179484,0.8852368202382052,1234,9588,9,1.0,1.0,0,0.0,0.0,81.39276151786538,0.0956359831348291,0.995,0.96,0.008
1,57,0.11448619702705198,0.885513802972948,1234,9591,6,1.0,1.0,0,0.0,0.0,81.4135352229711,0.09540516418920994,0.995,0.96,0.008
1,58,0.11430154187055673,0.8856984581294433,1234,9593,4,1.0,1.0,0,0.0,0.0,81.42738435970824,0.09525128489213065,0.995,0.96,0.008
1,59,0.11420921429230911,0.8857907857076909,1234,9594,3,1.0,1.0,0,0.0,0.0,81.43430892807682,0.09517434524359092,0.995,0.96,0.008
1,60,0.11420921429230911,0.8857907857076909,1234,9594,3,1.0,1.0,0,0.0,0.0,81.43430892807682,0.09517434524359092,0.995,0.96,0.008
0,33,0.11347059366632813,0.8865294063336718,747,9602,482,1.0,1.0,0,0.0,0.0,81.48970547502539,0.09455882805527346,0.995,0.96,0.008
0,34,0.10811559412796602,0.891884405872034,747,9660,424,1.0,1.0,0,0.0,0.0,81.89133044040256,0.0900963284399716,0.995,0.96,0.008
0,35,0.10239128427661343,0.8976087157233866,747,9722,362,1.0,1.0,0,0.0,0.0,82.320653679254,0.08532607023051118,0.995,0.96,0.008
0,36,0.09842119841196566,0.9015788015880344,747,9765,319,1.0,1.0,0,0.0,0.0,82.61841011910258,0.0820176653433047,0.995,0.96,0.008
0,37,0.0937124919213369,0.9062875080786631,747,9816,268,1.0,1.0,0,0.0,0.0,82.97156310589973,0.07809374326778075,0.995,0.96,0.008
0,38,0.09029637152617487,0.9097036284738251,747,9853,231,1.0,1.0,0,0.0,0.0,83.22777213553688,0.07524697627181243,0.995,0.96,0.008
0,39,0.08614163050503185,0.9138583694949681,747,9898,186,1.0,1.0,0,0.0,0.0,83.53937771212262,0.0717846920875265,0.995,0.96,0.008
0,40,0.08364878589234605,0.916351214107654,747,9925,159,1.0,1.0,0,0.0,0.0,83.72634105807404,0.0697073215769551,0.995,0.96,0.008
0,41,0.08134059643615547,0.9186594035638446,747,9950,134,1.0,1.0,0,0.0,0.0,83.89945526728835,0.06778383036346282,0.995,0.96,0.008
0,42,0.07958637244945065,0.9204136275505493,747,9969,115,1.0,1.0,0,0.0,0.0,84.0310220662912,0.06632197704120889,0.995,0.96,0.008
0,43,0.07792447604099345,0.9220755239590066,747,9987,97,1.0,1.0,0,0.0,0.0,84.1556642969255,0.06493706336749451,0.995,0.96,0.008
0,44,0.07635490721078386,0.9236450927892161,747,10004,80,1.0,1.0,0,0.0,0.0,84.27338195919121,0.06362908934231987,0.995,0.96,0.008
0,45,0.07469301080232665,0.9253069891976733,747,10022,62,1.0,1.0,0,0.0,0.0,84.3980241898255,0.06224417566860549,0.995,0.96,0.008
0,46,0.07330809712861232,0.9266919028713877,747,10037,47,1.0,1.0,0,0.0,0.0,84.50189271535407,0.061090080940510286,0.995,0.96,0.008
0,47,0.07229249376788847,0.9277075062321115,747,10048,36,1.0,1.0,0,0.0,0.0,84.57806296740837,0.06024374480657365,0.995,0.96,0.008
0,48,0.07183085587665035,0.9281691441233496,747,10053,31,1.0,1.0,0,0.0,0.0,84.61268580925122,0.059859046563875355,0.995,0.96,0.008
0,49,0.07136921798541224,0.9286307820145877,747,10058,26,1.0,1.0,0,0.0,0.0,84.64730865109408,0.0594743483211769,0.995,0.96,0.008
0,50,0.07099990767242176,0.9290000923275783,747,10062,22,1.0,1.0,0,0.0,0.0,84.67500692456836,0.059166589727018166,0.995,0.96,0.008
0,51,0.0708152525159265,0.9291847474840735,747,10064,20,1.0,1.0,0,0.0,0.0,84.68885606130551,0.059012710429938726,0.995,0.96,0.008
0,52,0.0703536146246884,0.9296463853753116,747,10069,15,1.0,1.0,0,0.0,0.0,84.72347890314838,0.05862801218724027,0.995,0.96,0.008
0,53,0.07007663188994552,0.9299233681100545,747,10072,12,1.0,1.0,0,0.0,0.0,84.74425260825409,0.05839719324162126,0.995,0.96,0.008
0,54,0.0699843043116979,0.9300156956883021,747,10073,11,1.0,1.0,0,0.0,0.0,84.75117717662266,0.05832025359308154,0.995,0.96,0.008
0,55,0.06989197673345028,0.9301080232665497,747,10074,10,1.0,1.0,0,0.0,0.0,84.75810174499122,0.05824331394454197,0.995,0.96,0.008
0,56,0.06979964915520266,0.9302003508447974,747,10075,9,1.0,1.0,0,0.0,0.0,84.7650263133598,0.05816637429600225,0.995,0.96,0.008
0,57,0.06952266642045979,0.9304773335795402,747,10078,6,1.0,1.0,0,0.0,0.0,84.78580001846552,0.05793555535038308,0.995,0.96,0.008
0,58,0.06933801126396455,0.9306619887360355,747,10080,4,1.0,1.0,0,0.0,0.0,84.79964915520266,0.057781676053303796,0.995,0.96,0.008
0,59,0.06924568368571693,0.9307543163142831,747,10081,3,1.0,1.0,0,0.0,0.0,84.80657372357123,0.057704736404764076,0.995,0.96,0.008
0,60,0.06924568368571693,0.9307543163142831,747,10081,3,1.0,1.0,0,0.0,0.0,84.80657372357123,0.057704736404764076,0.995,0.96,0.008
